business_id,checkin_info_0-0,checkin_info_0-1,checkin_info_0-2,checkin_info_0-3,checkin_info_0-4,checkin_info_0-5,checkin_info_0-6,checkin_info_1-0,checkin_info_1-1,checkin_info_1-2,checkin_info_1-3,checkin_info_1-4,checkin_info_1-5,checkin_info_1-6,checkin_info_10-0,checkin_info_10-1,checkin_info_10-2,checkin_info_10-3,checkin_info_10-4,checkin_info_10-5,checkin_info_10-6,checkin_info_11-0,checkin_info_11-1,checkin_info_11-2,checkin_info_11-3,checkin_info_11-4,checkin_info_11-5,checkin_info_11-6,checkin_info_12-0,checkin_info_12-1,checkin_info_12-2,checkin_info_12-3,checkin_info_12-4,checkin_info_12-5,checkin_info_12-6,checkin_info_13-0,checkin_info_13-1,checkin_info_13-2,checkin_info_13-3,checkin_info_13-4,checkin_info_13-5,checkin_info_13-6,checkin_info_14-0,checkin_info_14-1,checkin_info_14-2,checkin_info_14-3,checkin_info_14-4,checkin_info_14-5,checkin_info_14-6,checkin_info_15-0,checkin_info_15-1,checkin_info_15-2,checkin_info_15-3,checkin_info_15-4,checkin_info_15-5,checkin_info_15-6,checkin_info_16-0,checkin_info_16-1,checkin_info_16-2,checkin_info_16-3,checkin_info_16-4,checkin_info_16-5,checkin_info_16-6,checkin_info_17-0,checkin_info_17-1,checkin_info_17-2,checkin_info_17-3,checkin_info_17-4,checkin_info_17-5,checkin_info_17-6,checkin_info_18-0,checkin_info_18-1,checkin_info_18-2,checkin_info_18-3,checkin_info_18-4,checkin_info_18-5,checkin_info_18-6,checkin_info_19-0,checkin_info_19-1,checkin_info_19-2,checkin_info_19-3,checkin_info_19-4,checkin_info_19-5,checkin_info_19-6,checkin_info_2-0,checkin_info_2-1,checkin_info_2-2,checkin_info_2-3,checkin_info_2-4,checkin_info_2-5,checkin_info_2-6,checkin_info_20-0,checkin_info_20-1,checkin_info_20-2,checkin_info_20-3,checkin_info_20-4,checkin_info_20-5,checkin_info_20-6,checkin_info_21-0,checkin_info_21-1,checkin_info_21-2,checkin_info_21-3,checkin_info_21-4,checkin_info_21-5,checkin_info_21-6,checkin_info_22-0,checkin_info_22-1,checkin_info_22-2,checkin_info_22-3,checkin_info_22-4,checkin_info_22-5,checkin_info_22-6,checkin_info_23-0,checkin_info_23-1,checkin_info_23-2,checkin_info_23-3,checkin_info_23-4,checkin_info_23-5,checkin_info_23-6,checkin_info_3-0,checkin_info_3-1,checkin_info_3-2,checkin_info_3-3,checkin_info_3-4,checkin_info_3-5,checkin_info_3-6,checkin_info_4-0,checkin_info_4-1,checkin_info_4-2,checkin_info_4-3,checkin_info_4-4,checkin_info_4-5,checkin_info_4-6,checkin_info_5-0,checkin_info_5-1,checkin_info_5-2,checkin_info_5-3,checkin_info_5-4,checkin_info_5-5,checkin_info_5-6,checkin_info_6-0,checkin_info_6-1,checkin_info_6-2,checkin_info_6-3,checkin_info_6-4,checkin_info_6-5,checkin_info_6-6,checkin_info_7-0,checkin_info_7-1,checkin_info_7-2,checkin_info_7-3,checkin_info_7-4,checkin_info_7-5,checkin_info_7-6,checkin_info_8-0,checkin_info_8-1,checkin_info_8-2,checkin_info_8-3,checkin_info_8-4,checkin_info_8-5,checkin_info_8-6,checkin_info_9-0,checkin_info_9-1,checkin_info_9-2,checkin_info_9-3,checkin_info_9-4,checkin_info_9-5,checkin_info_9-6,type
1qrrdRh4cgMW-dm5kVNmdA,,1.0,,,,,,,,,,,,,1.0,3.0,,,1.0,2.0,,1.0,,,2.0,1.0,1.0,,2.0,4.0,2.0,3.0,1.0,1.0,,1.0,1.0,,,3.0,2.0,,1.0,,2.0,1.0,1.0,1.0,,,,,1.0,3.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,1.0,2.0,,,2.0,1.0,,,1.0,,,checkin
wSNe7xnQ0OvJ1UTLjikJeQ,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,3.0,,,,,3.0,1.0,1.0,,,1.0,3.0,,,,,,1.0,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,checkin
KuZYMUUtzeSzliqAdCufNQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
NZuSOvDFNssv8jrqM5UkJg,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,checkin
xmjv8g356v8Qo55ICjG8rg,,,,,,4.0,3.0,,,,,,,,1.0,,1.0,,,,3.0,4.0,1.0,3.0,1.0,3.0,7.0,8.0,4.0,4.0,2.0,3.0,7.0,5.0,5.0,4.0,,2.0,1.0,8.0,5.0,6.0,4.0,3.0,2.0,,10.0,3.0,5.0,2.0,3.0,1.0,1.0,4.0,9.0,10.0,4.0,2.0,1.0,6.0,3.0,6.0,3.0,4.0,8.0,8.0,12.0,8.0,11.0,6.0,6.0,5.0,11.0,22.0,14.0,9.0,5.0,5.0,6.0,4.0,11.0,12.0,13.0,1.0,,,,,,,,,2.0,4.0,9.0,14.0,7.0,1.0,1.0,2.0,3.0,1.0,8.0,3.0,1.0,2.0,,,2.0,1.0,10.0,1.0,,,,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,checkin
cjFDprdEXbDDdraONMy5Pg,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,2.0,,1.0,,,,,,1.0,,1.0,,1.0,,,,1.0,1.0,,1.0,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,checkin
FzkAOU9FnOvUhjTYhu3zkg,,,,,,,,,,,,,,,2.0,1.0,1.0,3.0,1.0,,3.0,2.0,3.0,2.0,,,,4.0,1.0,2.0,2.0,1.0,,,1.0,1.0,,2.0,1.0,,,,1.0,2.0,2.0,1.0,1.0,2.0,,,2.0,2.0,,2.0,,1.0,,1.0,3.0,3.0,2.0,,,1.0,,2.0,1.0,1.0,2.0,,2.0,,2.0,,3.0,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,,,1.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,3.0,2.0,7.0,,2.0,,1.0,3.0,2.0,2.0,3.0,4.0,,1.0,checkin
Rp-8n4-lCwyXRdTnFpTwWA,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,checkin
PT7V38tg1Re9MLIrEwdh8w,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,,,,,,1.0,3.0,checkin
5DanV2PGA1vk8i1Hhd8JrQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,1.0,,,,1.0,1.0,1.0,,2.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
gw-V13MyfzFaCTbALfnn2Q,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,1.0,3.0,3.0,,,,,,2.0,,,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,checkin
Q8OMwgekiTtgClSiRcQcSw,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,3.0,,2.0,4.0,1.0,1.0,,,,,,1.0,2.0,,,2.0,,4.0,2.0,,,,,,,1.0,1.0,,,2.0,1.0,,3.0,3.0,1.0,8.0,1.0,1.0,7.0,4.0,8.0,3.0,9.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,7.0,8.0,8.0,4.0,,,,,,,,,,1.0,,5.0,2.0,3.0,,,,,1.0,6.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
eEVTu_aFu5IxZT0JTvbFgg,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,1.0,,,,1.0,1.0,,,,,,1.0,,,1.0,,4.0,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,checkin
NDKkce5Au-o_OhIt5f2ZBg,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
rxQ2PIjhAx6dgAqUalf99Q,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,3.0,,,,,1.0,,1.0,,1.0,,2.0,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,checkin
47A3pWsdYNhFFy9gUEVcYQ,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,2.0,,3.0,1.0,3.0,3.0,,,5.0,4.0,1.0,3.0,1.0,,3.0,1.0,,,,,,3.0,,2.0,,3.0,3.0,,1.0,,1.0,,,1.0,,1.0,2.0,,,,1.0,,1.0,,,,5.0,2.0,,1.0,,3.0,3.0,1.0,,,,1.0,2.0,2.0,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,checkin
kyL7sdqUDoO-uSWGdN_zhQ,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,1.0,2.0,2.0,,,,,1.0,,1.0,,1.0,,1.0,4.0,1.0,,,2.0,,2.0,,2.0,,,,2.0,,2.0,,1.0,,2.0,2.0,2.0,1.0,1.0,1.0,,2.0,1.0,3.0,2.0,,2.0,,,,1.0,,3.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,checkin
lQkeHWsmL48KQGXGjdEOfg,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,checkin
4dV7lNiORN8Nb4BDsNZ9WA,1.0,,,,,,2.0,,,,,,,,,1.0,1.0,,,,1.0,,,1.0,,,,3.0,,,1.0,,,2.0,,,,,1.0,,5.0,5.0,,,,,,3.0,1.0,,,,,,1.0,2.0,,,2.0,,,3.0,,,1.0,2.0,,2.0,2.0,,,1.0,,,,,1.0,,1.0,,,1.0,2.0,1.0,,,,,,,,1.0,1.0,2.0,3.0,,3.0,1.0,,,,,,,,,1.0,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,2.0,,,,,,,,,,,1.0,1.0,checkin
SqWx6Xc7UygGNQ2LtUCXsA,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,3.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
QICgwHWhXIbihfcMKtws8g,,,,,,1.0,,,,,,,,,,3.0,,1.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,,5.0,12.0,1.0,2.0,1.0,,1.0,,6.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,5.0,3.0,2.0,5.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,,1.0,,2.0,1.0,1.0,,,1.0,,2.0,,,,2.0,,3.0,5.0,1.0,,,1.0,2.0,2.0,,1.0,1.0,2.0,checkin
t8QrsDTlbnDDuyyQWsG1HA,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
xs1LHeJy78u-7taSEnQ2Yw,,,,,,3.0,5.0,,,,,,1.0,,,1.0,,,,,1.0,,,1.0,1.0,,,,,1.0,2.0,2.0,3.0,,,,,,2.0,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,1.0,,1.0,2.0,1.0,2.0,,3.0,4.0,3.0,3.0,11.0,5.0,1.0,9.0,5.0,3.0,2.0,20.0,7.0,1.0,5.0,4.0,5.0,7.0,8.0,4.0,,,,,,,,,1.0,6.0,4.0,4.0,11.0,8.0,,3.0,1.0,1.0,3.0,11.0,9.0,,2.0,,,2.0,9.0,4.0,,,,,,4.0,5.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
YfAlKWcYf41YCbwHFnzwcw,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,4.0,4.0,1.0,,,,,,,,,11.0,9.0,8.0,9.0,10.0,,,17.0,20.0,16.0,16.0,8.0,,,1.0,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,2.0,1.0,,,,2.0,,2.0,,,,,,,,,,,checkin
zr6Ic3XVUYSKzoJoXjAz-g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
JZJqJadk9pSoCGT7VTwBvg,,,,,,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,3.0,,,,,,2.0,1.0,,,1.0,,2.0,4.0,1.0,1.0,3.0,4.0,3.0,1.0,3.0,4.0,3.0,7.0,9.0,1.0,3.0,4.0,7.0,,,,,,,,18.0,11.0,10.0,12.0,8.0,4.0,7.0,4.0,3.0,10.0,2.0,11.0,2.0,4.0,2.0,5.0,4.0,3.0,8.0,4.0,2.0,2.0,1.0,1.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,checkin
bZzqsFtCGi0Z7ULZhtOhOA,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,checkin
2eedL3hDviwReK0w1NkRIw,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
Xth3AXjbQVpvsUBNSFcxtA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,checkin
FHz_IQCRRRv0dTznT9oT5w,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,3.0,5.0,2.0,4.0,4.0,,,,,,1.0,,,1.0,1.0,2.0,,,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,checkin
jYtU-YTynMjgLRi2pYMwiA,,,,,,,,,,,,,,,,,,1.0,,,,1.0,2.0,3.0,4.0,,,,7.0,,7.0,7.0,7.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,checkin
s1IkTuTdWmPunObMizXxSg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
kw-LLNv9p58DM7_lgIubVQ,,,,,,,,,,,,,,,,,,2.0,2.0,,,,1.0,,,4.0,,1.0,2.0,1.0,,1.0,,,,,,1.0,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,1.0,2.0,,,2.0,,,,1.0,,1.0,,1.0,1.0,,1.0,,,3.0,,,,1.0,2.0,,,,1.0,,,,,,,,,,1.0,,1.0,,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,1.0,checkin
7A792nNUEhTfE26q1X_2tQ,,,,1.0,1.0,1.0,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,4.0,2.0,1.0,3.0,,,,1.0,2.0,3.0,1.0,,,1.0,3.0,5.0,,,,1.0,,4.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,checkin
4HQzNmjeS9GkkFemBCJ95w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,checkin
WyTiZGv0edFH-J6cDwTp9g,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,1.0,1.0,3.0,,,,,,5.0,1.0,,,,1.0,1.0,2.0,1.0,,,2.0,,,1.0,2.0,,,,,,4.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
roPC5nhFSV1mklVVOzTjzw,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,1.0,1.0,1.0,,,,1.0,,4.0,,,,,4.0,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,checkin
JLrAD5J7O0xIdtUHb21jvQ,,,,,,,,,,,,,,,1.0,,,1.0,,,,2.0,4.0,2.0,1.0,,1.0,,,2.0,1.0,2.0,1.0,2.0,,2.0,1.0,2.0,1.0,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,checkin
cvAOvCjg2E2aGuWbpMTbwQ,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,,2.0,,,1.0,,2.0,2.0,1.0,,,1.0,1.0,4.0,,,,,2.0,,,,,,,,1.0,2.0,,,1.0,1.0,1.0,,3.0,4.0,1.0,,2.0,2.0,1.0,,,2.0,,,1.0,,3.0,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,3.0,2.0,,,,,,,,,,,,1.0,1.0,,checkin
eFIwRnbZpToIwWOYWWJ7nA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,checkin
m14pIWedGiHi9_aWAIXEew,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,4.0,2.0,1.0,,,,,,,,1.0,,,2.0,,,,1.0,,,2.0,,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,,,2.0,,1.0,,,,,1.0,3.0,,,2.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
ppoQDk5EQjOJBYNEzYp9Hw,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,2.0,1.0,1.0,,,,,2.0,,,1.0,,,2.0,1.0,2.0,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,1.0,,,2.0,1.0,1.0,2.0,1.0,,1.0,,,2.0,,,,,,3.0,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
pqWlQ7z9JUAIarOy_IoOmg,,,,,,,,,,,,,,,5.0,4.0,1.0,1.0,1.0,,,3.0,,,2.0,,,,,3.0,,8.0,,,,1.0,2.0,4.0,15.0,1.0,,,1.0,6.0,3.0,6.0,,,,2.0,11.0,3.0,2.0,,,,,6.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,4.0,3.0,,,,13.0,14.0,4.0,5.0,,,,19.0,5.0,3.0,2.0,1.0,,,checkin
fRCZktDIBu9-uJ1wOYB3bA,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,3.0,1.0,,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,2.0,2.0,2.0,,,1.0,,,,1.0,,2.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
NLaZGf9em6T-z7TSXUkxDw,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,2.0,1.0,,,checkin
