average_stars,name,review_count,type,user_id,votes_cool,votes_funny,votes_useful
2.67,J,4,user,OewHb7qhcgFjste1Omrb9g,1,0,2
3.67,Marissa,9,user,t9ugp4YBpUf2Mz8huOmZvg,0,0,0
4.03,Joella,30,user,TRR-6urEiUibbmMpDDly-g,40,9,55
3.94,Ian,102,user,LBDJFM3q_iiWgHW0dewDMg,142,198,208
4.07,john,14,user,aIBDf6gZ4Og1z6l2d55uJA,6,0,12
3.9,Rob,30,user,GiSF8H2fZ-v2X5TAErYLmQ,8,2,19
5.0,Eddie,1,user,kgUkR_gGpvkM1LOeScuzaw,0,0,2
5.0,Katelyn,5,user,NoSUECVopVZtlksp-fF6vA,0,0,6
4.6,Christopher,5,user,gX3_58gfnFbkwt30rUta7Q,2,0,8
3.68,Monica,25,user,Abrkd94L1fFs1Xgcp7MAbQ,34,1,15
4.0,Kalen,2,user,dkycTA5ejQSeBsiXbxZZbg,0,0,0
4.57,Lis,15,user,fm65Yo2ShyryyYjQrk-4Ig,14,4,17
5.0,Erin,8,user,AvZLualdXgxjIfTssRM5Xw,3,0,8
4.0,Alena,1,user,8KvA289gqba6er47nbLwhA,0,0,2
2.98,Ben,49,user,pvtPj-DHhMvdZf5DpO2J_w,15,24,52
4.6,Brian,5,user,N0bYHFo6LSqD8S9sQbbxDA,0,0,1
5.0,John,1,user,J3B5F2PMF7NQwmMqr3PFzg,0,0,0
3.46,Jessica,13,user,31E06-50QOTI1AjtOarC7A,1,0,16
3.14,Ann,7,user,I2HjcrD-ERw8GXN4hLX2xA,0,0,2
4.29,Rico,7,user,idiKkAoWw5a8yObEVPCwtA,3,8,18
4.33,Ranata,9,user,3yWdnXigMSO8_eDAUaiuAQ,2,0,5
5.0,Lisa,3,user,LSHOVbkypKHKcFzFOZIF8Q,6,4,8
3.5,Lisa,2,user,BGqpF_pMoIUYwj9SayUI5A,0,0,0
3.76,Cassidy,82,user,drFWg6D9cnnfe_itN6QEVQ,24,9,57
3.03,Ava,34,user,FzaOGf0SuHRPrk7huJZbcA,21,24,69
2.0,Samaki,4,user,HEtbhZH975nGzEkRZ7fs1g,0,0,2
3.7,BECKEY,23,user,As45PD8AedbhmoBfYyIObw,2,1,13
5.0,melissa,1,user,o16s6lyYepInNvXRc1mEUg,0,0,0
1.0,Jamie,1,user,o7B3OyMP3YImubJMyMoneg,0,1,3
3.17,Dos,8,user,iLG7qlOZnJrTButbE4uXtg,1,0,1
4.25,Darrin,12,user,tQN4p7x5iFGmZqMwHYTDOA,2,2,12
3.52,Rick,64,user,fwIXyM_7HFRfkVQMne79AA,12,7,34
4.13,Sarah,128,user,8Zzqu9WuRkjBxQKe9s0MBQ,26,10,81
4.33,Maria,15,user,MIw9w6FUBPxejVNV2aTpQw,2,2,8
3.5,Josh,11,user,wuTvvDBiOrX5RZJAt_gykw,0,0,0
3.82,roxana,19,user,61TirD4__BNdOzaAIArN3A,4,1,17
4.0,Brad,2,user,XFg8z-yhrxYtX2Swk0TKSQ,2,0,0
3.29,John,14,user,TUDRppu4onzk-lvn98rGDg,1,4,8
3.37,Jared,274,user,WZCAwPXauKtNoAhHK2-pCA,499,516,760
1.0,Cynthia,4,user,O0d-ZIQhEfWLYqzH_uNsOQ,0,0,0
4.5,Alex,2,user,RCmBxcE6ld-ANzEAS6yeUA,0,0,0
4.7,Amy,10,user,cguT_eQx08ELWZ4JGnsAzg,1,0,9
3.08,Allon,12,user,CzCjFMeJdS5sugQJgcQrfg,1,0,14
4.0,Bart,3,user,Acx642brwYrqjXHLyitYzA,0,0,0
4.3,Mike,11,user,mFDCZPRPSVvVC3XDA_JJOw,2,0,20
3.62,Mar,39,user,NjtSvsZTJ6WP7uXYn6o0IQ,5,6,40
5.0,Joe,1,user,SwLoNFlz8JMY1zjOKwAxrw,0,0,0
2.86,rsurfer,58,user,NADYrOGa0JeX0IwdJppyQQ,10,19,39
3.5,Kyle,2,user,-rasUDrcYYbWTjkP8FjE0w,1,0,1
5.0,Rob,2,user,cbgoX-riB3fTiz1xCfhe9w,0,0,3
4.0,Naomi,4,user,sZ2tEcGtlt3X3xffUCHy1Q,2,0,1
4.09,Yue,11,user,KP6Ccn6doEVM8WjtrXoRmg,2,1,6
4.38,Shannon,8,user,j3JBwrBomduNdWTC34Knnw,7,0,9
4.57,Adam,7,user,PEfN7NrkdouEfi8srurDMw,1,1,8
3.83,Lynn,7,user,PfMQpdW0eyRJCtabIlG4sg,1,0,2
4.5,Kindal,2,user,LN_tulkuSd7EuKgDIN_0lQ,0,0,2
2.83,Lisa,18,user,n5PtmHO-PSHiyseG56XZtA,6,4,18
4.03,Elizabeth,74,user,zaFIyAxeot2iOOJF5dwrug,29,27,71
3.44,Dr. J,48,user,QIubbePZBQwe0De4vWmplA,21,25,51
5.0,Frank,2,user,R42-MaivC2bFSgLAd2dHlQ,0,0,0
3.5,Jennie,8,user,si6Lhj6yhNUW16mqpEp-iQ,3,1,8
2.4,Viva,6,user,UCYwzSEu-LsfMX_FiF_0rw,1,1,8
5.0,Marni,2,user,H3Ubx9gZekkkNDSb98pNZg,0,0,2
4.14,Justin,42,user,uHSMr77iZ8Ui4qmfL1PSCQ,9,4,47
3.5,P,2,user,73l2Tz4gZy2Ww2kuOENTug,1,1,3
3.25,Debra,18,user,5iWEe5cFdemmwk-ZdQQvAg,2,3,16
3.54,Stephanie,46,user,8bs9XD_S41zGdWAKSijAtA,9,24,55
4.25,Brittany,4,user,161ZPpvifgOCUKsFW-TGbQ,2,1,6
4.21,Ann,14,user,VNrvcDLhymsi_q7EcB_IGw,14,5,13
4.67,JT,3,user,44e9ml-JYlwSg2NSpsNgxQ,0,0,0
3.7,Bill,398,user,U-x9Hx392dea8YWdgYFiLA,681,520,952
1.0,AJ,2,user,rZKjZyizOZObHWBNmBdosw,0,1,0
4.01,Sara,149,user,jAC8GCiu8Z01pGdpT_-TlA,151,137,195
5.0,Pat,1,user,7x2zxgUPmC3nRRoyCdkHJQ,0,0,0
3.0,Matthew,8,user,bucGxeuAo_nDHT4P91BIkw,1,1,5
4.13,Valarie,31,user,zLTmkvlWLgbZnF1AlUIZ7A,2,2,12
3.5,Dodger Fanatica,4,user,_oeeZwI4VY-Gyxs9lMhJnQ,3,3,4
3.31,Skip,13,user,DxseHAqulXWGVbM9qzYP7w,2,5,6
5.0,Hope,1,user,Iv-FntT4CkuK5uoPzAs5dA,0,0,0
4.0,Vicki,4,user,9uFw7CY8uPBSJ7w3HbeTgw,0,0,4
3.68,Taylor,41,user,ayHh6jD9Fpb-PDDp51gTwg,54,53,121
2.8,Leslie,5,user,89pcv2RshBN-e6gZFgwWQg,1,0,8
4.11,Floreen,9,user,-LyWKF5Yf0yJGnb20FsBOA,1,0,1
4.47,Jason,17,user,aqmtZa9o9K4casagyyfpyA,3,0,16
3.38,Jenna,16,user,AaHXbzxbLyNivuHHcdpGgw,7,6,19
3.6,Chris,5,user,U5zRDbBT4AQk-7BuWl3BBg,1,1,3
3.52,Josh,31,user,JZ5JLPR5S9N1N5kMzIGeKg,11,30,48
4.64,Dani,14,user,45_XilpsKrVRUWZmdL6hfw,1,1,7
4.36,Natalie,11,user,e-Y2ng6q9sq5iI7ycH7Yfw,4,1,5
3.69,Si,94,user,xkTbpCc-YhU8-EXZDA7u0g,118,94,186
1.0,Lynn,2,user,Ya7wKo5Ax2yv0YtuXmZpbg,0,0,0
4.75,Eddie,4,user,8i0HXuzSI_XSMTew4TL2Tw,0,0,0
3.36,David,14,user,NGf-B5KXcTVwFCu7RtxEfg,12,2,33
3.0,k,8,user,8U-3_r1rItwTYjyujz16ew,0,4,17
5.0,Scott,1,user,bKfbEIo8wmQxAGIsc-dCFQ,0,0,0
5.0,Sol,2,user,hTOe1GT2eXceJg_XAakEmA,0,0,0
3.74,Emily,21,user,l2Qhvk1BlbH7EV3ces52KA,7,4,13
4.25,Anthony,4,user,lgr0bKtFjM4M_sFmTjApAg,2,0,2
3.67,Stacey,19,user,R5g5WD7raGW8z1e0GwEiOw,3,1,15
3.4,Marc,5,user,1mPTt-Wdqk886_sbjO3_4w,0,6,10
3.8,Michael,5,user,7KKaRB1E7T3y_oeGW1pSGw,1,1,6
4.6,Tim,12,user,P_epJBsia-sD5VT9I_PkVA,3,1,3
5.0,Jennifer,3,user,RhfkaeZ--UjpuaRGy_75Og,0,0,1
3.66,M,29,user,8lFmxaXLNmOkS_yqbe8XMA,3,7,7
3.67,Jonathan,3,user,gcoch3MrSgMNxaejMPYFaw,0,3,7
5.0,Arties,4,user,0XBX3VUCLKS4eAVtpvG12Q,3,0,4
3.88,Calvin,405,user,q_BsHvzytSbMvnLJVSQa3Q,90,53,237
3.52,Maya,21,user,8-98T_0Z1l9hBYXHfaHFPQ,9,26,32
2.5,Amy,2,user,ZV4v5uqSQo0qkR1oP0lteg,3,0,4
4.19,Dennis,16,user,fkKCbmEETI88RB9ybXbxLQ,6,16,14
4.0,Janelle,4,user,zV26slHlIT2V4vltqE9sHg,0,0,3
4.0,jingjin,1,user,PwOVuP80TXXWx9uqp46MYw,0,0,1
5.0,Gretel,2,user,8V_6svfJGZ4haWbObwtNnA,0,0,2
4.21,Scott,33,user,JsGeRgm1o5yyF_0B2gfyvA,29,8,47
3.42,Russ,59,user,yCNL_ULJ8M77piFIUJFMpg,7,6,19
3.63,Tim,49,user,fpWiDfJVWqDNWbfft22anQ,109,54,161
1.0,Chris,1,user,dmihyROb3sb_FtD8EwmePg,0,0,3
3.33,Lacy,6,user,PFaAf7rqKfWXIPiG1qxCiw,8,7,12
4.5,Whitney,4,user,0BJiIIF7BEboWLI9v3kt6w,1,0,6
4.07,Nunia,15,user,KMCAR_uE71dneFc63vw7Xg,1,1,16
5.0,Chris,2,user,ripZVnBW8Fk6BKuZpVxMPQ,1,0,4
5.0,Sara,2,user,MCpu_5pejOHb7zD-ZOvACg,0,1,0
3.57,Mark,8,user,Ag549xHUfERcugcn069vJg,1,1,3
3.91,Andre,336,user,ky9pQ8AKufvZ63IxR41jGg,335,178,612
4.75,ShubShub,4,user,2WaEX063bzNjaMjXEOkZgw,1,0,3
4.5,Tami,4,user,GOs2bk82fZ5XkQeUvMfXQA,0,0,1
2.75,Scott,4,user,xtLWsW0iC5Pz7qZTen2Vgw,1,6,4
4.0,Kaleb,1,user,PATFpfZaTqVjN8Y0ZWDuSA,0,0,0
5.0,Lisa,4,user,f2F596C_I1-OiCpEHom1ww,1,0,3
3.65,Miss,86,user,ef7eJrSr7chDjDth0-k2HQ,33,45,133
3.63,Stephanie,134,user,o2CGc1kQHEFkYOECM3NFdg,123,103,284
4.25,Ricky,8,user,qeI_G--4jYh7Dzc5U60jGQ,5,14,11
3.81,Christie,188,user,MxPZbj1M4VVLYQcLhQP72w,112,76,217
5.0,Adrienne,2,user,QRylTSmLdTNavluqfkWCvg,0,1,0
4.75,Kaitlin,4,user,_iqC2QdP2nktChN6-jAKWQ,1,1,3
1.0,Tonia,1,user,pC24rU1UqEODGgbyNC1LTA,0,1,3
4.67,David,4,user,J_W22KdK9U_BEUUCjEMTYw,0,0,0
5.0,Caroline,3,user,vsfejX00HkDaK1c6SKLRUg,1,0,4
3.26,Alex,34,user,rWFCaDU05dUelPe8gFtJvg,11,7,37
4.0,Ryan,24,user,sEZvhiIjrJcLOdeB_ygOMQ,7,3,15
4.9,pablo,11,user,ebCOe-Bavz5fYCVL716KIA,0,2,1
3.78,Jess,23,user,w7ThL3yMoUtNYnEDdIn33w,15,10,28
1.0,Jared,1,user,NJNB36DvrwtdCTL5fQjbPQ,0,0,0
5.0,Jill,3,user,6_W-KucrLg952XF9vP132w,0,1,1
3.65,Mimi,21,user,6AuI-RB8zGjT2f3iW2r19Q,2,2,10
3.0,John,2,user,ssRG9jjPCr-YZnM8qmp_SA,0,1,2
3.71,Sharon,136,user,3hPmlMAP3PfHMiwNW_RUZg,76,26,145
3.85,Jeff,16,user,JxizK08K88qgrxL6dGb6yw,1,1,7
2.0,Ron,1,user,6OpoMBYHo5OSG_jeOFH27w,0,0,0
3.67,Don,3,user,wWDzSU5nFA2zFUN6FzJTHQ,4,0,5
5.0,Lisa,5,user,k3QnAFD1Fuc9QJw7pFeidQ,0,0,0
4.0,Shari,23,user,S-Zbnoo0WTWqyeAlMra8Yw,7,5,12
5.0,Maria,1,user,S3NJFqclTQ3n7111hsXH5g,1,1,1
1.86,hiroko,14,user,BcrJjC-pTRugEsd97eOg_w,3,21,8
5.0,Annette,3,user,0uDcLF6jvvewY73ngaQF9w,0,0,0
5.0,Jon,1,user,yEoDBLoe6eFkQDgRo8vM9w,0,0,0
4.75,Dana,8,user,r4hT7FBXBRqPbeFk1AAhuw,0,0,0
4.26,JimRuby,26,user,4gNloWssHqKRUAzPI_izxA,2,4,7
3.81,D,21,user,_F_Veo7apY0NbBhKWJ7DJg,2,1,6
4.0,Ewelina,4,user,7P-sdXXi0juQsmjShb8UDg,4,5,9
3.0,Scott,2,user,qHGMhIoIdtPCnd9cRzpJ3Q,0,0,1
4.0,Greg,1,user,ePEOGRlnb3D61I_ufCPIPA,0,0,0
4.0,Rikay,3,user,dw6MMRamZ2ZU3laKtNOQYA,0,0,0
4.57,Robert,7,user,Nqff7sSU01mYs-tqbpTniw,1,0,6
2.2,fred,5,user,alssDn2euFDd6rJApeSEvg,3,3,8
3.5,Padmaja,6,user,cmd_SASTsR3i98yodEvq9w,0,0,8
4.5,Jason,2,user,-0Js-tuVNbipC-AG_1lfbw,1,0,0
3.38,Kevin,8,user,wrBh9F4DtSYbAkwApov6zg,0,0,1
2.5,Adam,10,user,L1t8vsdZp2q8JQ5MO6eC0w,4,4,22
3.75,Amanda,4,user,euEN9CF87grHHuMY3WyrfA,0,1,5
3.5,Meredith,5,user,YUvhYMp5AOx877b7F8vH7Q,0,0,3
3.85,Reese,26,user,DWswYjx1cBNOCW48MlFF_A,4,2,24
3.07,Brad,296,user,DrWLhrK8WMZf7Jb-Oqc7ww,115,138,290
3.75,Brianna,12,user,XOyIlaE0fVmba8HG496o8A,3,4,9
3.14,anon,8,user,rm29lbM5tASCPzDoeJc4qg,0,0,3
3.86,Adam,21,user,2_tOvm9THqfuxiXSxbE7Zw,4,9,18
3.73,Valarie,11,user,igyOrP1D3AD5lOpl9vhWCQ,4,1,10
4.18,John,34,user,dCxPgWSRL7Ds4WVLaDPCHA,11,11,31
5.0,Carol,1,user,U8Ecjmt-XXXBGo8913In6A,0,0,1
4.0,Barbara,5,user,b3T4mXIe_L1zNyNH5IHT4Q,0,0,0
4.0,Justin,4,user,6XjyjauX14oRVQTCPHaZ9w,0,1,0
3.86,Tim,21,user,ATSACrO_e-V4oesIZ4h2Ig,1,1,7
3.65,Jessica,154,user,65j7bRPXJUkrUCQ7XGteDQ,138,153,265
4.58,Kristen,24,user,xRqTWYTX_IExkhsyw6hPqQ,6,5,37
2.75,Frank,4,user,I3vr1xSvx95FseZc0oGZRA,0,0,1
1.0,Evie,1,user,zkFIeCRwCCEIlafgirplJw,0,0,0
5.0,Jeff,1,user,sbd0eGZkhkU04X0tJvGJmQ,0,0,1
3.47,Suzanne,36,user,8qTu9gzp7e1heO_mTQ2-Zw,4,3,22
3.38,Sam,13,user,n4Zx8uMn8opaJmbJjPAAHA,3,7,12
5.0,frank,2,user,ORKghYbIMoFVgKdqz1suyg,0,0,1
3.88,Marina,224,user,2-Pa9ukfkG2T_h4CCMkAjg,87,89,223
3.67,Jon,3,user,gLzQVY4ejVSetoJzZAAbJg,0,0,0
3.13,Cherlyn,82,user,z1J3Ci7SoJBn1_lg3IaxnQ,7,5,49
3.0,Doug,4,user,xRZOTIM9LyA7B4GDG4WYAA,0,0,1
2.0,Dan,1,user,jH3zvptSzOR9CF0FU89QYQ,0,0,0
3.25,Rose,4,user,IMtvhpkHnPYtF1f4Bjuwbg,0,1,1
4.0,Lisa,1,user,SfOctLMvdHvkMFdh3qIqBQ,0,0,0
3.0,Chad,1,user,LgFydzo7Xsr_qwev7zretA,0,0,0
2.5,david,2,user,ZzcyL-8PT-PEmJ6Sym_Hpw,0,0,3
4.89,Brad,9,user,hbcrnF8ELova8z7943QToQ,5,9,9
1.0,Christine,2,user,XlaQP3e-KLNajOZ-TJV5JA,1,1,3
3.67,Nancy,3,user,aok0MhWMMw6t4WcuQKLkxA,2,0,1
2.79,M,15,user,xueMNSdcJuP_C-jhUygpLA,16,11,35
5.0,Michelle,2,user,14bgguiSxzUWO4NE_p6bNQ,3,0,13
3.0,Jason,2,user,n7zK9RgfPv2uAOyCljG6hQ,0,0,3
3.92,Carma,89,user,mr-vwlQEcb0YTBGcmM65Vg,9,7,42
3.32,Kimberly,181,user,eAOsF78HoOp4bcZAYVxtxg,33,30,85
1.0,Rachel,1,user,kLB1mm9_RvNvXmmylVErWg,0,0,0
5.0,Marten,3,user,ozMi7BMQ7uI6w4sSsmEKsg,2,0,2
3.0,Deb,2,user,x-8pe1tUb3OzOfwYXG8LMw,0,0,1
3.67,Chris,7,user,S_LAaGC89w7oW5SXKQO2tQ,2,3,5
5.0,Aaron,1,user,O-xcm6Axm_XPjqYMkwdNjg,2,0,1
4.67,William,3,user,yKYY9HMRDpWPl4E10U7WBg,2,2,5
1.0,Kate,1,user,lAdpL97QMOn-o-DiA_jaKQ,0,0,1
1.0,Chris,2,user,Nc5w9PF_czEwfftMy5iGNA,0,0,2
3.87,Iz,38,user,_IBuP5TOW6-83rDm5zSLhA,14,13,23
1.0,James,1,user,ejD8bRNWtc2qkBiN3drWrA,0,0,1
5.0,S,2,user,QHeJWV2eNoc0MkZQ6iuNQw,0,1,2
5.0,Patrick,1,user,_wkx_mk530QJ0ftvWs-3fg,2,1,1
3.11,L,37,user,ri5bflwPmUT7hvGpmkqqqg,48,6,73
4.13,Jennifer,52,user,x5ve4LVa-iIfZ65Qe9Pqvg,45,31,59
3.97,Shelley,398,user,-cscgA-lVPipPwEX4RmcgQ,255,126,380
2.33,Kris,3,user,xecUONCi8cfClPlpCNYRZw,0,2,1
3.0,Mike,2,user,0rOIvxlURdppFMU9u5Ep5w,1,0,2
3.44,Allan,9,user,5yI1_e9jCyuc8NaDWMRatQ,0,1,0
4.75,Rex,4,user,ju74kdgcZttM9x1yR08_uw,2,0,3
4.75,Roxie,12,user,-7JDe3dDexgYpcUOQ-tlaQ,0,2,3
4.23,Shane,30,user,8q8NzDT6BCwmxyVtsNkKeg,14,10,45
3.89,Jim,9,user,XLCd6gStpVckdzj2JzGc5A,2,0,13
3.71,Katie,612,user,jTaG2Td06bP5JLsayStEHQ,551,297,1004
5.0,Dustin,2,user,WeQPYIZY63hr7kUBdUacKQ,0,0,1
4.33,Douglas,3,user,f3l2LgpisnbWhoGw2SQ88w,0,0,3
2.33,Alex,3,user,jRZ30HEJJXXl8A1civGD3Q,0,0,1
4.29,Reza,7,user,hBtcsEesPbXHN0f5XnuW2g,9,11,26
3.92,Anderson,127,user,VoVVvrfGinpvnVvQNbJFLg,54,58,93
3.6,Laura,5,user,hSUPPQfL8jA-F9q51vqniA,0,0,1
4.33,Matthew,6,user,yLUMLAo-qh8-g54wGxZClg,0,1,4
4.26,Froi,34,user,P-mTLZ4dvsGjR7bbJJnwCg,22,26,30
3.0,Charles,2,user,PKlDK7GMWEARIQIKd_tmYQ,0,0,0
3.67,Lori,3,user,FxxNZr_2tm5bo-3eLNBp2A,0,3,9
5.0,Jason,1,user,_un2DLiOivOx7fMMyjmZ9g,0,0,0
4.0,Laurie,2,user,a41o8pFnhDgmhP8mnN4HwQ,4,0,3
4.09,Joe,263,user,1MN25_dkxf4282x8lgs6jQ,617,371,850
4.02,Erika,130,user,C-J_e4YpFJegEkLvvW6miQ,539,490,616
3.5,Rebecca,6,user,Fz5il511JS0pPxRKIh5Guw,1,1,2
5.0,Kris,7,user,zA9c36ytS_uHZC_Bs7HStg,1,0,0
3.0,K.,2,user,l_PNDSgtEeLwbCXp1cywIw,2,0,2
4.0,Brenda,4,user,TfblpDqXHkLCTy939YHy5Q,0,0,3
3.74,Corey,58,user,aQ4wSvsatTj1_iW_YXxHJQ,9,16,35
4.45,A,11,user,ASznE0w8Gy29BPulgJ3cWA,3,5,7
4.19,Adrienne,462,user,eSbl3Q1HxQuZTmu5dqpn-g,366,394,758
4.12,Larry,9,user,MVzVtuM2MvJfO7twd5u9bg,10,4,20
4.0,Ben,1,user,ixkG1Nq9r2dRoqt_lxOngg,0,0,1
5.0,Stephen,3,user,LGq9Vee1LmrDdDBbTjTp8w,1,1,2
3.67,Alex,3,user,kmSihnVFE155887JqG6sCg,1,1,0
5.0,Aaron,1,user,A-LgzyqlBw1XRJGuR6XhfA,1,1,0
3.0,James,7,user,gnLYdnBRaTUk4LRSbTl8Ag,1,1,1
4.71,Kelli,7,user,NBbpxAYO_N-04uo7luwJyQ,0,0,5
5.0,Jeff,1,user,I905lRIOdDKbxWZYkqv3PQ,0,0,0
2.0,kecia,6,user,3hjQGI2w7nf9m3QNog5X-w,2,2,14
4.2,Laura,5,user,-hK-GQ2OBxneL9Rh6P5k1g,0,0,0
2.74,J,24,user,13g5LJ6s_Md9FEvhiuTaqQ,7,11,16
3.0,Tony,13,user,rfja6GgDX1d5iiJ8UMsWiQ,1,3,5
2.67,Margaret,9,user,7Gk2wmg37vbyP65ME1UfSw,1,2,8
3.87,Brandon,135,user,RknsoxpICgtuuv46uaTpyw,133,120,201
3.71,Wellington,7,user,28Feb3wy4_CgUAyUTWhnwg,1,2,7
3.77,Jeanne,14,user,zjg94l6AedMyYQUZAPxS1g,23,18,46
3.25,Natalie,4,user,fOeUubdOXL4v-Dfcx4I-Ig,0,0,3
4.67,justin,3,user,FZ8kkKGSOmtnAU_E6_TgQw,1,1,1
2.94,Jon,18,user,SUgMPt7DlSrpSwmhC7e4LA,1,12,14
4.33,Brittany,6,user,1neYnQgFJAxRP0dbDpNqdA,2,1,2
3.89,Sam,88,user,y7sSmvVPb4l5ji9xXUhxnQ,11,11,22
3.94,Noell,17,user,cebfUwMZxY30pgjiBLw6xA,30,5,59
4.26,Carly,19,user,glRhDPETR9sI7-lvGzjPPA,3,1,11
1.0,David,1,user,k8XRDjxOlSxIetgd3G9c6Q,0,0,1
2.0,Christopher,4,user,4IY-nUQAcpGFICBh1GK3Yw,1,0,2
3.37,Corey,46,user,c2rOn4MoxJiGb9nkDYzC3g,13,28,36
5.0,Jenuine,2,user,d-pJpEIyBv-GLanQWWQ8MA,0,0,1
3.57,Angela,8,user,Deqjbe-j_pyox9WwsPpJ0A,4,1,18
3.31,Liz,13,user,IU8ypmf83hzmaGE1sXYzZA,5,5,16
3.45,John,20,user,OlKtvqN_1y62p6mkYCPSlg,2,4,15
3.67,Tom,8,user,UnEMelzpvkw2elqPTfNa5g,0,0,4
4.0,james,1,user,SxA8GKT29oeLlTTKr3UI2A,0,0,0
4.5,Ray,3,user,dnVBR9squPdf4kpbq7rQ6g,0,0,0
3.71,Bonnie,24,user,QXL5MwtGZ9SL1oaWShyupA,1,1,7
4.0,Sarah,2,user,979kAjKG8ehec5-cUSjuvA,0,0,2
4.0,Joya,10,user,FrQ6yJ3ZQet28UsnxfHgmA,13,6,19
1.0,Yaskara,1,user,Pkzlfei0A7RO2GGE76jBOQ,1,0,1
3.5,Stacey,2,user,VIMwzph57BDFny0LAW_LGw,2,1,5
3.92,Rachel,25,user,8wfd7a1Bq4Azq9W5CRXqBA,6,1,11
5.0,Gabriella,3,user,yulZL9PSXXy0F2arE8FKuw,0,0,0
4.0,Brian,2,user,fssanRnCXYXnQIP-zu-71g,1,1,4
5.0,Jo,3,user,CSeX-BgaL6vWDLW66YlwFg,0,1,4
3.87,Alex,23,user,br7AFGOIFPGtr7f_9jutTA,16,1,16
3.6,Olivia,5,user,PDNQ2tOM42mBankQlPlUYg,2,2,6
4.0,Lynda,4,user,Qp9Z8xQKYgbJIp_-onRLsQ,4,2,9
3.9,Michelle,10,user,w58QlFxxjniSo3al8_hfZQ,1,2,6
4.17,Max,6,user,jN1FclL9iizhHYrfwjM6cw,0,0,2
4.0,Emiko,5,user,E5ybHeWj3OkZ1cm5bByMZQ,3,6,3
4.71,kim,17,user,7pkjLqRLn4UInVwG6FMv6w,21,16,30
5.0,Gwen,7,user,Q3M4nhsALmRJJVxURP7sIw,0,0,2
3.81,Michelle,522,user,9v8IyMk_S6eJujux1Cno7g,358,265,625
3.0,Rocky,2,user,_9e363BqgWI3EWHLHLZPjQ,0,1,1
3.2,Dean,25,user,6JIWKNmnhh_0GaQ4C91_CA,8,4,37
3.61,Alan,789,user,ZNIxRh-iCCynnUk5PFHJnw,198,188,478
5.0,Rick,6,user,ot9sgLRL1Y-5xs3-2qDg8g,2,1,5
4.41,Lindsey,34,user,5cPDrNDnXfGogSv-Vt6G0g,3,7,21
5.0,Arthur,1,user,d3y5-DVCt7uXpdBIW5l9cw,0,0,0
2.6,Jandm,55,user,HQXDg97U8sLyFyd72qmXEQ,10,8,48
5.0,Jeanne,2,user,xTVriJbT-GKog9n28xI7rA,0,0,5
3.82,Sam,11,user,CLb0QW7jDRgT6c6kS9ONOA,5,4,8
2.25,joseph,4,user,Z4GyiE66_2aw1uHCn1ba4Q,0,3,21
4.4,Megan,10,user,xz_rJH6t_lnO-hOcVUiN3A,5,1,9
3.31,Janelle,88,user,_uPfI-nF_8CvMj2Dc4Z3BQ,18,42,78
5.0,Michelle,2,user,tZPYiHLkSSSeZgmn4mqk4A,0,0,1
3.62,Chris,19,user,-Zlsy_1wAKbNrp4-c5V9uQ,3,3,9
4.5,Roman,2,user,vUO0qwFeYvKFE3YiR9kAoQ,0,0,1
4.5,Andrea,3,user,WPtjyVuBGQgmb6lHXyZj8w,0,0,0
2.91,"Gatsby,",11,user,AkVQf79mleWL-j9cK3g72w,6,17,20
3.67,Juleah,6,user,lVKz3QdzpCfYYvm-6_W3NA,1,0,8
2.84,Hobart,19,user,QzBwdhtjO-8trteJdwaJzw,6,6,19
3.8,Diego,30,user,6g-G_Mkl_eNT5Qn8sjzD1w,5,5,16
3.5,Lanny,2,user,VFMVKqSOjzbwephsVxBCIQ,0,0,1
3.79,Marielle,19,user,1nlUwAqmTI4LVye9RJsT5g,0,0,7
2.0,Kaitlin,1,user,YLSi4eL9uXDtoBjURQzIXg,0,0,1
4.0,Nanci,2,user,mOnsOOj9Eua3nb94nHpxBQ,0,0,1
4.06,Kirsten,49,user,rZyQwEhuz609yfjb7Bt-_A,26,4,48
1.0,Joshua,2,user,Pu8H7JymTuBmro0ciEFP2g,0,2,6
3.84,Katie,215,user,kcp4TBxWA_z9WM3I2HEArg,80,96,177
5.0,Pablo,15,user,yfVTtxbdnlqcWA2jXNjj_Q,1,0,3
3.39,Nicole,33,user,yBz5KP3YC7ryiAef6FXNVQ,10,15,45
4.5,Steve,2,user,I3aZaz724nkXAEzsPST8gQ,0,0,1
3.88,Paul,10,user,Qm-sO6J5KBmy9S5qTec3VA,3,3,7
5.0,Troy,15,user,NtOVhVdb27aw2bFQ9_ANHw,13,4,22
3.86,Michelle,7,user,dop-mD9qf2J0t2mljfHG4Q,2,4,6
3.7,Jonny,43,user,pkHjHIoog1jiKzZp0NWzQg,3,1,25
3.82,Aero,11,user,xAFD6qLYBDxr8qwx68W7QQ,10,8,14
5.0,Brooke,1,user,MGPuJofbHXGxyRrbUQxfkQ,0,0,0
3.9,Leanne,10,user,tZL60BEoU-NVHK8OsBiN3Q,6,4,17
2.5,Michae,3,user,Wc53RGXl4g40cONMntUq2w,0,0,0
5.0,Dwain,1,user,SkWCSlSMbAqOd7SBiKEkrg,1,1,2
4.0,Abby,10,user,D8Uf7blD-hozwcTCDAk1bA,1,1,1
3.64,Kenneth,14,user,SveiOSU6AHrjAY5cbewRvg,1,3,5
